sample_id,time_slot,Load1_mw,Load2_mw,Load3_mw,Load4_mw,Load5_mw,Load6_mw,Load7_mw,Load8_mw,Load9_mw,Load10_mw,Load11_mw,Load12_mw,Load13_mw,Load14_mw,Load15_mw,Load16_mw,Load17_mw,Load18_mw,Load19_mw,Load20_mw,Load21_mw,Load22_mw,Load23_mw,Load24_mw,Load25_mw,Load26_mw,Load27_mw,Load28_mw,Load29_mw,Load30_mw,Load31_mw,Load32_mw,fixed_total_mw,PV_Bus6_irr,PV_Bus14_irr,PV_Bus19_irr,PV_Bus25_irr,PV_Bus31_irr,BESS_Bus18_se_init_mwh,BESS_Bus18_p_init_mw,EV_Bus19_cur,EV_Bus19_lb,EV_Bus19_ub,EV_Bus7_cur,EV_Bus7_lb,EV_Bus7_ub,AC_Bus2_cur,AC_Bus2_lb,AC_Bus2_ub
5657,22:00,0.064424,0.042601,0.063634,0.036332,0.030780,0.100597,0.112687,0.029574,0.032215,0.022719,0.033444,0.024839,0.067834,0.034193,0.033575,0.030620,0.043121,0.050973,0.053702,0.049337,0.052672,0.051553,0.205528,0.237536,0.026741,0.030307,0.037367,0.070776,0.116378,0.088375,0.097485,0.027779,1.999699,0.000000,0.000000,0.000000,0.000000,0.000000,1.837479,0.000000,0.493586,0.457671,0.550913,0.619738,0.437571,0.713127,0.514424,0.451607,0.621566
5658,22:15,0.056730,0.045367,0.062129,0.029752,0.032881,0.102682,0.116094,0.032774,0.034227,0.021703,0.035929,0.037800,0.061440,0.032588,0.034442,0.034056,0.047376,0.052197,0.045281,0.043850,0.044113,0.038959,0.232109,0.232497,0.029024,0.031643,0.032202,0.057150,0.102530,0.076811,0.095773,0.039548,1.971656,0.000000,0.000000,0.000000,0.000000,0.000000,1.554022,0.000000,0.538895,0.456435,0.742529,0.584821,0.443759,0.584821,0.539229,0.398295,0.704553
5659,22:30,0.056953,0.041494,0.059954,0.028051,0.026505,0.101705,0.101352,0.032642,0.027179,0.022635,0.030221,0.033062,0.062257,0.025771,0.025206,0.027669,0.040987,0.049095,0.049081,0.045341,0.047649,0.043691,0.150685,0.207616,0.024034,0.028367,0.028209,0.057248,0.092633,0.084189,0.103004,0.025196,1.779681,0.000000,0.000000,0.000000,0.000000,0.000000,1.782574,0.000000,0.412161,0.331966,0.532009,0.392556,0.346775,0.716911,0.459712,0.345026,0.696944
5660,22:45,0.041123,0.037835,0.053448,0.027855,0.029209,0.093600,0.104143,0.029381,0.027730,0.019951,0.025917,0.033674,0.065622,0.028641,0.027624,0.027410,0.040419,0.037609,0.039396,0.047288,0.035521,0.043879,0.170543,0.223582,0.029344,0.030884,0.027313,0.046523,0.078457,0.058659,0.098335,0.030572,1.711486,0.000000,0.000000,0.000000,0.000000,0.000000,1.718596,0.000000,0.468387,0.306998,0.524676,0.512492,0.369938,0.594081,0.492080,0.356680,0.511467
5661,23:00,0.045793,0.033047,0.048166,0.025122,0.023797,0.081155,0.081067,0.027321,0.026594,0.022356,0.027369,0.026631,0.051196,0.021563,0.029119,0.029695,0.034624,0.042266,0.040367,0.043380,0.038046,0.044334,0.174323,0.201193,0.022327,0.027525,0.023843,0.055125,0.095754,0.063189,0.089547,0.023278,1.619110,0.000000,0.000000,0.000000,0.000000,0.000000,1.473048,0.000000,0.478147,0.278256,0.574184,0.475609,0.301465,0.538994,0.422819,0.293640,0.573503
5662,23:15,0.045544,0.039066,0.057501,0.031306,0.024558,0.076412,0.112427,0.025272,0.022625,0.020633,0.029051,0.026845,0.054880,0.025721,0.026783,0.024362,0.044572,0.039039,0.043558,0.044211,0.047276,0.035883,0.171396,0.192623,0.024113,0.022952,0.026647,0.055875,0.087246,0.073271,0.087091,0.029484,1.668221,0.000000,0.000000,0.000000,0.000000,0.000000,1.594511,0.000000,0.389069,0.325806,0.514329,0.457882,0.410676,0.534467,0.480307,0.300115,0.603661
5663,23:30,0.041634,0.036978,0.049185,0.019043,0.025532,0.086373,0.080834,0.025247,0.026922,0.020229,0.030210,0.028015,0.047947,0.024094,0.031142,0.029431,0.042507,0.031519,0.040238,0.041655,0.036545,0.042875,0.201159,0.198916,0.028967,0.026839,0.025927,0.052328,0.102072,0.081514,0.105947,0.025517,1.687342,0.000000,0.000000,0.000000,0.000000,0.000000,1.524069,0.000000,0.453605,0.290522,0.601615,0.451118,0.377236,0.568584,0.431928,0.337420,0.531302
5664,23:45,0.047832,0.039516,0.048751,0.027629,0.023371,0.081671,0.080967,0.032487,0.031016,0.020183,0.030809,0.029451,0.052362,0.029162,0.027453,0.026138,0.036362,0.043660,0.035102,0.042641,0.035201,0.037713,0.212629,0.199777,0.024955,0.029372,0.020461,0.053878,0.096448,0.072609,0.093916,0.027528,1.691053,0.000000,0.000000,0.000000,0.000000,0.000000,1.606346,0.000000,0.492832,0.328965,0.511692,0.541805,0.357174,0.541805,0.405640,0.340921,0.512400
5665,0:00,0.046090,0.036893,0.047995,0.024924,0.023304,0.088899,0.067137,0.016833,0.025281,0.017597,0.023791,0.020701,0.045624,0.028085,0.023217,0.026120,0.034283,0.037058,0.036329,0.037255,0.037157,0.039392,0.168856,0.155032,0.018157,0.023418,0.021944,0.054142,0.085130,0.051345,0.083539,0.022488,1.468018,0.000000,0.000000,0.000000,0.000000,0.000000,1.119762,0.000000,0.426477,0.316136,0.461100,0.370547,0.315562,0.576090,0.394999,0.306598,0.443981
5666,0:15,0.036576,0.035619,0.054267,0.025034,0.023206,0.089967,0.079012,0.017625,0.026290,0.018328,0.021077,0.020399,0.049393,0.024431,0.020614,0.024740,0.033804,0.035619,0.042770,0.032182,0.038861,0.030879,0.177288,0.178551,0.026502,0.026721,0.023514,0.048342,0.085208,0.065638,0.083466,0.025813,1.521735,0.000000,0.000000,0.000000,0.000000,0.000000,1.295814,0.000000,0.409940,0.250955,0.551568,0.373648,0.251717,0.526511,0.318282,0.318282,0.376899
5667,0:30,0.037409,0.035159,0.046604,0.023653,0.021656,0.075220,0.077639,0.024183,0.025240,0.016901,0.020825,0.026362,0.048969,0.019238,0.022050,0.027396,0.041934,0.033029,0.032614,0.038226,0.030318,0.035013,0.159431,0.167185,0.021448,0.022306,0.022347,0.040499,0.083402,0.056482,0.079360,0.025288,1.437384,0.000000,0.000000,0.000000,0.000000,0.000000,1.211669,0.000000,0.331455,0.331455,0.449660,0.414228,0.297849,0.567288,0.374985,0.312917,0.374985
5668,0:45,0.033683,0.037591,0.049516,0.026181,0.021008,0.062804,0.074082,0.021862,0.022533,0.018058,0.020754,0.025326,0.041368,0.020358,0.021435,0.023231,0.040622,0.040286,0.034448,0.032043,0.035532,0.033354,0.138920,0.168094,0.020970,0.024624,0.019018,0.040426,0.073224,0.057912,0.082243,0.024423,1.385931,0.000000,0.000000,0.000000,0.000000,0.000000,1.391359,0.000000,0.402467,0.284861,0.461374,0.363421,0.271903,0.480420,0.388203,0.287995,0.543946
5669,1:00,0.040141,0.032088,0.041692,0.022148,0.022273,0.062118,0.079483,0.022010,0.022545,0.015410,0.024558,0.023664,0.047396,0.020673,0.021516,0.024620,0.032722,0.032246,0.031316,0.033134,0.037160,0.040456,0.151552,0.182356,0.024511,0.022589,0.025121,0.047556,0.074046,0.046238,0.092226,0.018461,1.414028,0.000000,0.000000,0.000000,0.000000,0.000000,1.295612,0.000000,0.424547,0.289675,0.553427,0.381068,0.278091,0.475845,0.363229,0.294814,0.417829
5670,1:15,0.037012,0.036058,0.044749,0.023992,0.023289,0.082756,0.074206,0.020871,0.032203,0.016417,0.023995,0.018650,0.047807,0.023025,0.019271,0.022441,0.036989,0.033704,0.036316,0.037295,0.038011,0.035647,0.135284,0.146194,0.023326,0.024965,0.020515,0.040194,0.081999,0.054755,0.074966,0.022729,1.389632,0.000000,0.000000,0.000000,0.000000,0.000000,1.341465,0.000000,0.414826,0.308295,0.440596,0.347275,0.245745,0.520111,0.434702,0.292599,0.542513
5671,1:30,0.042285,0.032472,0.052449,0.025133,0.020168,0.079081,0.089754,0.026123,0.020853,0.016130,0.023624,0.019488,0.038619,0.022084,0.026140,0.021910,0.034444,0.037174,0.035735,0.036331,0.036274,0.029139,0.134191,0.125791,0.027319,0.024479,0.021830,0.046481,0.078615,0.066813,0.078827,0.019284,1.389041,0.000000,0.000000,0.000000,0.000000,0.000000,1.341236,0.000000,0.392940,0.273513,0.552162,0.340460,0.235468,0.537459,0.358927,0.291582,0.476008
5672,1:45,0.040020,0.031840,0.044251,0.020430,0.023953,0.072208,0.068421,0.021042,0.021644,0.015333,0.021603,0.021899,0.037570,0.020198,0.024711,0.022056,0.037596,0.036458,0.039185,0.030439,0.035440,0.034820,0.145507,0.150536,0.021968,0.021494,0.025537,0.042775,0.086854,0.057427,0.086637,0.023611,1.383462,0.000000,0.000000,0.000000,0.000000,0.000000,1.277907,0.000000,0.336091,0.294540,0.467088,0.385727,0.257355,0.404087,0.371205,0.304547,0.393639
5673,2:00,0.035654,0.039198,0.041187,0.023288,0.020389,0.079453,0.081603,0.022637,0.024309,0.016221,0.022819,0.022652,0.036650,0.021656,0.022709,0.025826,0.031189,0.032739,0.027799,0.030690,0.033406,0.029636,0.136764,0.122511,0.018937,0.023850,0.019783,0.039603,0.060872,0.053729,0.072984,0.021987,1.292730,0.000000,0.000000,0.000000,0.000000,0.000000,1.162029,0.000000,0.416093,0.297792,0.509354,0.318720,0.283311,0.462424,0.319795,0.269227,0.468204
5674,2:15,0.041599,0.027054,0.046915,0.024845,0.023114,0.088307,0.065469,0.019570,0.026483,0.017088,0.022966,0.023976,0.046309,0.026072,0.021642,0.024128,0.028555,0.023874,0.032860,0.033165,0.038420,0.036287,0.182476,0.189359,0.025202,0.021393,0.019862,0.047617,0.068332,0.057284,0.079644,0.019832,1.449699,0.000000,0.000000,0.000000,0.000000,0.000000,1.180910,0.000000,0.410701,0.289505,0.466322,0.400774,0.304044,0.400774,0.408358,0.263358,0.408358
5675,2:30,0.037259,0.035915,0.036748,0.020529,0.020276,0.068942,0.065517,0.022726,0.023349,0.016801,0.020941,0.023943,0.047570,0.022971,0.026703,0.023831,0.025037,0.034040,0.036409,0.034581,0.031009,0.037937,0.132204,0.138868,0.020018,0.019323,0.023839,0.051034,0.069771,0.054555,0.065483,0.019456,1.307585,0.000000,0.000000,0.000000,0.000000,0.000000,1.057037,0.000000,0.374759,0.282781,0.543136,0.348106,0.259539,0.456259,0.318062,0.267987,0.484038
5676,2:45,0.037676,0.035033,0.041637,0.021901,0.017343,0.082921,0.082193,0.024416,0.023735,0.014947,0.022096,0.025173,0.036861,0.025163,0.022969,0.022878,0.034338,0.027732,0.036101,0.033714,0.034699,0.037891,0.161572,0.162531,0.022428,0.020545,0.023409,0.047934,0.081563,0.065933,0.067261,0.019345,1.413936,0.000000,0.000000,0.000000,0.000000,0.000000,0.927312,0.000000,0.475289,0.241943,0.480968,0.393878,0.283826,0.482835,0.447844,0.269121,0.506460
5677,3:00,0.034114,0.038233,0.039813,0.023719,0.022213,0.079457,0.060988,0.022198,0.024012,0.020667,0.026195,0.021387,0.042766,0.020927,0.021584,0.022105,0.032471,0.039410,0.028072,0.036262,0.032683,0.033119,0.159200,0.154873,0.023188,0.020160,0.019438,0.042739,0.071461,0.051854,0.079320,0.024085,1.368714,0.000000,0.000000,0.000000,0.000000,0.000000,1.059393,0.000000,0.368956,0.313118,0.531212,0.408956,0.240302,0.478059,0.325719,0.257321,0.485451
5678,3:15,0.035745,0.030077,0.044723,0.026849,0.020736,0.088082,0.067490,0.022342,0.022280,0.018139,0.024696,0.023434,0.038952,0.015620,0.027394,0.024327,0.031978,0.027164,0.032838,0.034136,0.035508,0.034849,0.160033,0.139753,0.020026,0.024545,0.021733,0.040975,0.082270,0.050891,0.093896,0.022732,1.384211,0.000000,0.000000,0.000000,0.000000,0.000000,1.116500,0.000000,0.353561,0.257851,0.387297,0.360469,0.271690,0.476526,0.374647,0.365718,0.459498
5679,3:30,0.042874,0.037636,0.041320,0.022109,0.023347,0.061019,0.083528,0.021824,0.025589,0.018162,0.023538,0.027374,0.046018,0.022641,0.024615,0.025991,0.037929,0.036465,0.036163,0.034540,0.033575,0.028637,0.173333,0.150780,0.018841,0.019676,0.018528,0.033581,0.068524,0.068696,0.080118,0.020150,1.407121,0.000000,0.000000,0.000000,0.000000,0.000000,1.313810,0.000000,0.367850,0.247563,0.511498,0.370750,0.218993,0.422971,0.406187,0.313378,0.457010
5680,3:45,0.035490,0.040045,0.041885,0.022169,0.025561,0.079355,0.079588,0.025781,0.020890,0.016813,0.024373,0.024886,0.040293,0.022388,0.021945,0.018966,0.030723,0.038550,0.043700,0.031530,0.031498,0.036227,0.151092,0.169563,0.022028,0.024460,0.025447,0.046964,0.068774,0.064445,0.076489,0.024448,1.426364,0.000000,0.000000,0.000000,0.000000,0.000000,1.236167,0.000000,0.337564,0.290774,0.433073,0.393848,0.277741,0.393848,0.450952,0.315265,0.576655
5681,4:00,0.032942,0.043173,0.047844,0.025876,0.026222,0.083021,0.080654,0.019658,0.025806,0.016074,0.025007,0.023716,0.050620,0.025564,0.020658,0.023661,0.037576,0.039417,0.038369,0.028681,0.034292,0.037546,0.174608,0.158112,0.023046,0.021403,0.020080,0.051287,0.078072,0.060267,0.085289,0.023596,1.482136,0.000000,0.000000,0.000000,0.000000,0.000000,1.423152,0.000000,0.464314,0.268826,0.495915,0.391353,0.279257,0.606581,0.358574,0.306689,0.476837
5682,4:15,0.044941,0.033854,0.050568,0.023001,0.024188,0.087548,0.084302,0.028898,0.032110,0.015801,0.025847,0.021570,0.056321,0.025450,0.021553,0.027918,0.039357,0.034483,0.037297,0.034940,0.040214,0.036688,0.159756,0.220995,0.023523,0.026604,0.019155,0.050490,0.080751,0.061660,0.087919,0.024208,1.581910,0.001618,0.001551,0.001745,0.001567,0.001747,1.441259,0.000000,0.435825,0.332528,0.515144,0.426240,0.362684,0.426240,0.420488,0.325588,0.588585
5683,4:30,0.048585,0.037969,0.047929,0.029856,0.028566,0.090369,0.092412,0.028593,0.023299,0.016846,0.029069,0.028299,0.054165,0.028441,0.026179,0.028758,0.041012,0.036641,0.041839,0.039522,0.042756,0.037725,0.194375,0.184433,0.030618,0.026552,0.023129,0.047432,0.095001,0.067126,0.088671,0.023770,1.659938,0.003125,0.004145,0.003345,0.003495,0.003661,1.475085,0.000000,0.427114,0.293483,0.551543,0.483075,0.317998,0.554365,0.469710,0.302441,0.532345
5684,4:45,0.042374,0.038985,0.063847,0.030356,0.028450,0.069716,0.079189,0.026648,0.027115,0.020945,0.023000,0.025097,0.052882,0.027270,0.029460,0.025264,0.043171,0.034477,0.042227,0.040532,0.037865,0.047590,0.208421,0.208216,0.027255,0.027715,0.029099,0.068308,0.073900,0.067021,0.095967,0.024189,1.686550,0.005169,0.004586,0.005063,0.005801,0.005265,1.423908,0.000000,0.448734,0.337779,0.586435,0.428262,0.360793,0.590065,0.505334,0.346018,0.555920
5685,5:00,0.043773,0.041933,0.056567,0.027448,0.030598,0.107967,0.082087,0.027853,0.029647,0.022382,0.026031,0.027075,0.055553,0.024705,0.029776,0.030138,0.051179,0.045256,0.045807,0.041217,0.038189,0.042091,0.198432,0.196430,0.031364,0.025482,0.031235,0.058519,0.091499,0.061611,0.098555,0.035954,1.756352,0.006892,0.006305,0.006497,0.008314,0.007119,1.472948,0.000000,0.401453,0.374896,0.539607,0.470412,0.359082,0.558029,0.466088,0.395147,0.590405
5686,5:15,0.055190,0.047065,0.043681,0.035772,0.030286,0.095831,0.107888,0.022494,0.033382,0.023987,0.032914,0.030701,0.057127,0.029803,0.030753,0.025530,0.052574,0.044372,0.045257,0.039793,0.047546,0.044401,0.207591,0.213503,0.027711,0.027624,0.026792,0.055845,0.107625,0.060503,0.096557,0.029133,1.829230,0.016216,0.020545,0.016101,0.017474,0.017757,1.780936,0.000000,0.559286,0.427858,0.614409,0.459307,0.456240,0.689156,0.539782,0.424099,0.541591
5687,5:30,0.052556,0.058328,0.056696,0.029490,0.039161,0.108789,0.097442,0.030872,0.033544,0.021900,0.029290,0.024102,0.068497,0.031357,0.030134,0.028656,0.047860,0.046078,0.053590,0.051951,0.048458,0.053285,0.268347,0.226960,0.037780,0.030901,0.029752,0.058480,0.108803,0.077891,0.120687,0.032037,2.033674,0.029308,0.026445,0.028721,0.023064,0.027811,1.914935,0.000000,0.539039,0.421647,0.651304,0.542886,0.436931,0.596285,0.594588,0.454197,0.646675
5688,5:45,0.057876,0.053840,0.071222,0.032104,0.035792,0.107570,0.113933,0.033455,0.035337,0.027152,0.031911,0.030470,0.075265,0.033439,0.032136,0.031456,0.051518,0.047104,0.051342,0.052361,0.051402,0.051673,0.217057,0.206497,0.032282,0.035328,0.035410,0.061636,0.120091,0.076684,0.104411,0.030218,2.027971,0.042848,0.036553,0.045326,0.035229,0.037360,1.983413,0.000000,0.632550,0.443990,0.692857,0.564782,0.476111,0.602234,0.442894,0.442395,0.633897
5689,6:00,0.053237,0.048826,0.062871,0.038392,0.035111,0.095379,0.105199,0.038153,0.031693,0.023558,0.032514,0.033196,0.069689,0.034837,0.036583,0.032586,0.054134,0.040802,0.051824,0.047895,0.042083,0.050414,0.251470,0.228865,0.037776,0.039351,0.032948,0.061120,0.115844,0.081087,0.127214,0.040911,2.075564,0.050256,0.042672,0.047675,0.047932,0.048012,2.400393,0.000000,0.550190,0.429966,0.709833,0.566733,0.413327,0.566733,0.536582,0.467368,0.683309
5690,6:15,0.062539,0.052182,0.070915,0.033807,0.031698,0.118487,0.115895,0.039858,0.039717,0.024838,0.033181,0.033833,0.067906,0.037364,0.040557,0.040257,0.058458,0.056269,0.059871,0.061106,0.046394,0.046461,0.254035,0.244894,0.033361,0.033106,0.036222,0.070035,0.112898,0.087091,0.102351,0.035313,2.180901,0.062997,0.087882,0.072938,0.072787,0.066556,2.619264,0.000000,0.604771,0.476529,0.630015,0.531627,0.503057,0.682081,0.564667,0.456058,0.706899
5691,6:30,0.054703,0.050988,0.069980,0.040668,0.039649,0.126267,0.121021,0.034071,0.034479,0.029100,0.039179,0.036077,0.078175,0.040876,0.032253,0.040903,0.055300,0.053687,0.057173,0.065915,0.056159,0.051245,0.265303,0.224080,0.037305,0.035994,0.033324,0.076662,0.120979,0.083845,0.120942,0.039728,2.246027,0.110483,0.096115,0.101186,0.094817,0.082560,1.939341,0.000000,0.623082,0.456234,0.714752,0.509133,0.489547,0.607759,0.668820,0.472269,0.668820
5692,6:45,0.068106,0.049039,0.061452,0.032198,0.035406,0.127549,0.122519,0.037931,0.034566,0.026058,0.042906,0.038040,0.073851,0.039165,0.034132,0.034042,0.056571,0.061473,0.046172,0.054593,0.053970,0.058094,0.282283,0.285067,0.030164,0.042429,0.033880,0.062485,0.121795,0.084599,0.133300,0.038366,2.302200,0.122698,0.141197,0.149535,0.119879,0.109577,2.200037,0.000000,0.605288,0.548736,0.719472,0.601830,0.557887,0.733932,0.653390,0.578795,0.745289
5693,7:00,0.057808,0.062009,0.068701,0.044157,0.035247,0.123650,0.129283,0.040311,0.040783,0.030111,0.033170,0.041683,0.085361,0.037851,0.037948,0.041984,0.059585,0.061713,0.054373,0.051000,0.063316,0.062137,0.285505,0.259271,0.040645,0.039418,0.043020,0.074781,0.119264,0.095971,0.138299,0.037033,2.395390,0.176616,0.160000,0.142796,0.147012,0.106433,2.189794,0.000000,0.669721,0.521796,0.811136,0.635546,0.452111,0.635546,0.608549,0.578423,0.775436
5694,7:15,0.054732,0.066809,0.077691,0.040714,0.034777,0.122036,0.122930,0.043382,0.044781,0.025993,0.043804,0.036541,0.091860,0.039428,0.043002,0.036665,0.054089,0.057460,0.050804,0.054749,0.049341,0.061598,0.313301,0.298692,0.040929,0.047222,0.036438,0.081773,0.130127,0.095729,0.134800,0.036452,2.468649,0.169828,0.175122,0.181395,0.149858,0.192202,2.684536,0.000000,0.630002,0.570766,0.663013,0.744380,0.563109,0.772111,0.695881,0.585099,0.751623
5695,7:30,0.055220,0.059542,0.086560,0.044140,0.039816,0.142543,0.129472,0.044909,0.045929,0.032967,0.041816,0.044186,0.075783,0.030888,0.043737,0.040570,0.059437,0.060627,0.054896,0.049741,0.059500,0.062181,0.323791,0.297071,0.041215,0.039401,0.039262,0.083992,0.162561,0.103578,0.155732,0.037756,2.588820,0.178910,0.223098,0.173045,0.216597,0.212241,2.392256,0.000000,0.740739,0.516531,0.781557,0.734829,0.533627,0.796331,0.589228,0.552598,0.682572
5696,7:45,0.077874,0.066243,0.080321,0.037898,0.047532,0.152925,0.147916,0.037252,0.042392,0.027846,0.041446,0.042697,0.096248,0.040470,0.038038,0.041827,0.061373,0.074087,0.073945,0.070254,0.065235,0.051571,0.265224,0.290314,0.043870,0.044389,0.046102,0.093105,0.104339,0.101660,0.147550,0.042535,2.594477,0.215360,0.264909,0.250494,0.203965,0.219856,2.998060,0.000000,0.618403,0.550108,0.618403,0.671430,0.528171,0.671430,0.670131,0.625363,0.732436
5697,8:00,0.069410,0.066972,0.079738,0.041745,0.046072,0.137971,0.125856,0.039122,0.046162,0.033087,0.039702,0.053133,0.089338,0.043426,0.037685,0.037807,0.060341,0.067037,0.068999,0.056532,0.047756,0.066677,0.297688,0.254645,0.051217,0.042418,0.046880,0.088717,0.103370,0.100060,0.151690,0.041542,2.532798,0.224968,0.225323,0.248428,0.248070,0.261751,3.060846,0.000000,0.684316,0.632943,0.740734,0.773320,0.605415,0.803988,0.639698,0.573568,0.842725
5698,8:15,0.059514,0.071656,0.090130,0.043139,0.039110,0.163464,0.130628,0.041624,0.035283,0.025197,0.052877,0.052031,0.091305,0.038133,0.040447,0.047017,0.062507,0.068448,0.062529,0.064747,0.070116,0.073408,0.271480,0.285715,0.042225,0.044674,0.044418,0.094447,0.145108,0.112456,0.152188,0.045372,2.661396,0.365773,0.228255,0.214090,0.327056,0.313534,2.607623,0.000000,0.677258,0.622243,0.943252,0.660067,0.608989,0.660067,0.804466,0.625096,0.813512
5699,8:30,0.076917,0.062279,0.065111,0.044014,0.054042,0.140916,0.132831,0.045156,0.046822,0.032296,0.041365,0.038761,0.082432,0.043465,0.047764,0.046753,0.062410,0.063592,0.069111,0.063710,0.072423,0.054253,0.324414,0.298834,0.048695,0.047924,0.045851,0.071624,0.124579,0.098139,0.149063,0.041011,2.636557,0.333067,0.355626,0.342797,0.292959,0.270528,3.426449,0.000000,0.633297,0.604998,0.827015,0.685601,0.592133,0.853983,0.726527,0.595776,0.726527
5700,8:45,0.070597,0.067361,0.102495,0.055620,0.044142,0.140050,0.139821,0.032577,0.050493,0.031804,0.041222,0.047334,0.095296,0.056326,0.032568,0.049398,0.054617,0.063449,0.062932,0.079583,0.065909,0.067491,0.332495,0.312794,0.051434,0.039640,0.042794,0.087386,0.162513,0.101525,0.162754,0.048126,2.792546,0.348106,0.338673,0.451538,0.432672,0.403800,2.623774,0.000000,0.643368,0.540459,0.643368,0.727696,0.727696,0.772142,0.668564,0.565051,0.668564
5701,9:00,0.079126,0.072487,0.120051,0.049548,0.042389,0.158033,0.134573,0.053342,0.039728,0.034751,0.046915,0.041517,0.088786,0.040118,0.043084,0.040269,0.063143,0.053736,0.076427,0.054355,0.062755,0.062498,0.329195,0.293185,0.049468,0.039408,0.051969,0.102222,0.149254,0.130405,0.152924,0.039295,2.794959,0.404741,0.378239,0.342667,0.473490,0.393992,3.073802,0.000000,0.731476,0.652236,0.896246,0.782020,0.736140,0.782020,0.887491,0.733545,0.887491
5702,9:15,0.082235,0.065658,0.084180,0.040517,0.048608,0.160652,0.141090,0.040187,0.049460,0.034824,0.047755,0.043409,0.100768,0.035722,0.043143,0.041855,0.079888,0.073538,0.069433,0.077933,0.075780,0.069218,0.261264,0.334272,0.034480,0.040932,0.035728,0.105910,0.142010,0.117478,0.163917,0.046881,2.788725,0.419714,0.455033,0.395594,0.379533,0.365286,2.855080,0.000000,0.941873,0.600659,0.941873,0.716616,0.558626,1.063042,0.674674,0.650835,0.726984
5703,9:30,0.085428,0.072132,0.099878,0.034391,0.058267,0.153815,0.165182,0.043750,0.038880,0.034345,0.037114,0.049828,0.082364,0.041241,0.046591,0.043173,0.066013,0.070938,0.070395,0.073749,0.074215,0.079063,0.333601,0.341215,0.044672,0.049968,0.044019,0.091593,0.175224,0.133766,0.211982,0.047238,2.994031,0.489045,0.455917,0.492599,0.454572,0.446976,3.134717,0.000000,0.713935,0.713935,0.713935,0.862700,0.665327,1.007328,0.792530,0.704013,0.892000
